phiSim, phiPrep, phiNoprep
6.617055,6.311839,7.049659
25.576873,25.928384,37.069065
-42.973697,-42.974570,-40.601805
14.560123,14.876002,14.437558
-5.418367,-5.638078,-88.943657
-9.487609,-9.199599,-5.731721
18.990163,19.465818,26.242180
36.858783,37.053334,36.842410
-21.028148,-21.315757,-34.047093
35.757711,50.476233,53.273577
20.395352,20.539260,20.448894
2.694772,2.571147,2.804660
21.178790,21.295307,30.712871
-9.749848,-13.976421,-13.200301
-54.307349,-54.057075,-58.995005
5.129717,8.507989,15.336859
24.636219,25.148098,24.172607
-15.455944,-15.791237,-16.034337
-37.708259,-37.884134,-38.976392
23.069459,23.094772,29.972924
2.037645,1.942460,17.234338
-13.760903,-12.864929,-13.717755
-9.705586,-9.578617,-24.800783
14.622880,15.928389,14.687132
12.020761,11.923327,30.790783
2.204418,2.284385,1.688244
-24.863619,-25.168240,-24.950686
-19.402393,-19.794023,14.780997
-4.206025,-4.176577,-4.009481
-1.706058,-2.139500,-6.605254
-20.810942,-21.270779,-21.989460
-3.589946,-3.740700,20.859481
-7.526886,-7.585799,-8.959779
6.714564,6.910108,5.882566
23.498989,23.542283,23.750544
-15.855117,-15.919435,-18.375729
4.657836,4.750402,12.407017
4.080162,4.147548,6.483861
-23.825136,-24.061699,-23.520367
-33.189777,-33.498789,-40.657666
-38.226768,-38.442137,-35.640910
4.788504,4.629772,17.785617
-2.205398,NaN,NaN
-11.274961,-11.821368,-17.220393
-0.646105,0.036388,-46.773051
8.382785,NaN,13.870377
-18.390886,-15.956346,-9.256129
0.176388,0.145249,2.897211
15.745547,15.957031,29.721663
11.861370,11.856724,16.960312
26.760097,27.090907,27.403741
-15.433660,-15.878869,-15.212647
28.048650,28.013297,30.112983
-19.035033,-19.403530,-21.306512
34.748750,34.946720,37.831644
-17.551803,-17.617245,-17.669318
19.369539,19.538084,21.026973
7.797491,7.912043,53.656346
-22.206816,-26.898474,-18.727235
3.734002,3.735613,3.573189
-37.573721,-37.677110,-45.968475
-25.746191,-25.944881,3.137430
-8.906414,-8.940131,-8.599016
-10.124934,-10.160846,-13.041650
16.189424,16.326781,17.290079
10.851309,11.020766,-1.478948
4.641855,4.735741,12.388952
40.049403,40.271517,44.845304
-12.248112,-12.502174,-16.209215
6.766450,13.770997,16.287071
7.115554,4.787857,9.975145
-10.066251,-10.186819,-13.862720
-15.566393,-15.736104,-18.047282
2.404698,2.544092,3.027515
-26.584273,-49.756078,-46.866667
17.342948,22.825942,18.004481
43.743155,43.771977,45.492811
3.235316,3.404322,4.908004
-5.560690,-6.062015,-5.630280
36.569661,36.682310,37.539831
-49.679196,-49.474099,-50.288196
21.042166,21.363072,27.338551
32.908550,34.517265,33.871122
-20.824022,-21.245952,-28.290487
21.339879,21.363374,NaN
-33.465600,-33.704162,-30.790093
5.452183,5.457554,5.331821
7.598945,7.721666,29.874792
-0.365105,-0.341626,1.939713
-1.921896,-1.988478,4.848160
12.047890,11.993074,12.804962
-9.995703,-10.241445,-21.268479
28.640637,29.273991,32.792656
16.781544,17.196477,8.883488
12.470130,12.582515,35.577319
28.091525,28.181936,27.009477
8.269816,8.405715,15.793970
-20.839945,-21.089793,0.111038
4.874401,5.524333,57.046464
10.458931,11.137036,14.025740
-20.689217,-20.116709,-15.440493
-12.197197,-12.278360,-30.150071
-19.723396,-19.992536,-15.653544
-5.778385,-4.490370,-7.904925
-18.513377,-18.805947,-22.317688
-17.923348,-4.885654,-9.592967
-20.110484,-20.347297,-7.112240
-9.982920,-4.446131,-14.956762
-5.268542,-5.262452,-2.981890
23.767795,23.787305,23.595054
10.110153,10.265527,14.181608
17.296090,15.789512,14.222155
22.060984,22.902432,22.709146
-5.399747,-6.234096,6.051134
-15.959823,-16.007294,-11.681101
-1.468272,-1.379706,-39.940880
-20.118264,-20.515774,-19.977977
-7.706076,-7.749118,-12.244075
41.937928,42.062263,43.964215
18.765943,NaN,NaN
7.324521,7.090102,11.198330
9.692266,9.682154,17.030499
-23.575569,-23.774523,-23.646072
9.836668,10.133719,10.156586
10.071097,10.114496,9.261041
31.624072,31.637177,30.202787
-1.085977,-1.075947,-4.151130
4.256457,4.302962,5.622991
-17.738105,-17.496321,-21.212603
-14.176264,3.790281,-11.668366
-17.573199,-17.668736,-16.765872
-13.420294,-13.651540,-14.683924
7.773691,7.700525,-0.499465
-0.193228,1.412715,9.955886
21.526149,21.820721,56.522554
12.971289,13.130568,23.332877
-26.415647,-26.662705,-21.886189
-6.386491,-6.596487,-6.314938
13.148949,13.240367,24.825638
22.402912,22.403227,28.048671
20.168963,20.604553,23.656994
-4.219769,-4.378405,-1.184259
9.382384,9.408620,10.086923
22.177040,22.071567,25.518486
16.000961,15.919685,18.589335
-13.450108,-13.509714,-16.168375
15.999883,16.057500,17.314192
-22.381102,-22.752679,NaN
13.029374,13.131751,16.883336
20.369487,NaN,NaN
-5.888884,-6.047466,0.479814
-13.492832,-13.770783,-21.362888
-9.377599,-8.321676,-11.695002
-20.342670,-20.382940,-21.278894
-27.833148,-28.301712,-46.433305
1.450705,-8.658720,-4.621885
26.779511,27.117635,30.703614
-7.902414,-8.124748,-11.622249
20.495426,20.293693,24.668267
3.811491,3.790789,10.604646
-0.159671,-0.134314,4.559825
-45.840440,-46.055860,-48.758770
15.676264,15.601468,23.189043
-0.798161,-0.920343,-1.341965
11.117763,29.494870,39.823515
-4.288710,1.290933,5.559228
26.426795,26.826467,30.256688
-10.286504,-10.454067,-17.603030
13.925008,14.145475,43.911367
7.559992,7.550345,15.632409
-24.896027,-25.215222,-25.185850
-43.151332,-43.377066,-43.127062
-21.121173,-22.135657,-21.936900
0.550859,0.093535,1.997862
9.463960,9.313149,32.234275
-11.200260,-11.209551,-11.597244
30.818852,31.086809,31.972599
1.163851,-0.974906,16.531950
18.673896,18.742834,20.256712
6.117774,6.089137,-4.244204
-4.103489,-4.293164,-4.853838
-18.179106,-18.477106,-4.129942
-16.239236,-16.507053,-25.003393
-20.825262,-20.899330,-21.484295
19.011227,19.123554,20.041185
-19.408917,-19.495460,-25.099209
34.994012,35.126357,35.366986
-16.929144,-17.074900,2.141878
11.795293,11.751214,50.160937
9.740330,13.559703,10.191057
-7.458513,-7.513721,-0.712613
11.922927,12.176872,18.161625
-27.984100,-28.414835,-33.010243
-19.860920,-20.326358,-23.788827
20.257244,20.778132,42.361415
-0.129882,NaN,NaN
-8.801102,-8.731020,-11.259793
8.661074,8.813783,2.347411
19.029828,19.212674,24.912298
17.645944,17.685865,24.951294
-4.102223,-4.214919,2.348679
-22.075369,-13.428178,-23.135722
-35.818483,-36.073524,-36.207729
23.329115,23.522764,13.602209
-33.150272,-33.439976,-37.076689
1.361678,1.470201,-1.366935
-14.257905,-14.572720,-14.077519
-1.377490,0.052660,15.960237
-4.900074,-4.863272,-0.413123
-20.116498,-19.796137,-20.020436
24.262729,24.176942,24.509145
1.666143,1.207521,-48.439244
3.090824,2.287496,8.986817
-4.706743,-4.564363,-8.202451
-37.846408,-40.596318,-49.816347
33.134667,33.102080,37.035057
15.085505,15.485871,6.619579
21.937280,22.244592,22.564843
-59.495224,-59.532622,-76.028715
-14.598562,5.466018,-11.845347
14.621571,14.758288,28.343342
-5.493566,-5.457873,11.409090
15.820478,15.730655,24.374548
-48.487601,-48.413599,-48.542549
30.873419,30.982918,NaN
1.864001,0.369181,1.605827
-0.474684,0.435681,11.601128
14.586746,14.694218,26.438959
-1.274123,-1.214326,-3.229728
-12.821929,-15.623910,-14.814493
-15.439553,-15.756750,-23.431435
-30.555400,-30.697078,-31.306482
14.163416,14.987237,14.891202
19.192854,19.436321,22.783393
3.251060,2.985796,20.224521
27.635406,27.671446,27.612618
-2.607490,-2.584983,-11.445910
-4.367322,7.046755,13.228450
2.427510,2.412024,8.239926
-33.106689,-33.182065,-33.015705
-16.470521,-16.791736,-21.941059
-7.443560,-7.711770,-13.526370
13.910048,14.179924,14.054219
3.212902,2.438833,-2.531584
-4.589974,-2.260553,33.970143
-11.468330,-11.544364,-22.483246
-2.888700,-2.909406,-6.019280
35.716081,36.265378,36.261894
-20.755395,-21.101582,-34.679507
-1.404075,-1.520219,0.112528
-34.858263,-35.148888,-35.230112
-0.093029,-0.194622,-11.105861
2.028544,NaN,NaN
22.609375,23.132055,27.191810
-2.620910,-2.530367,-44.188561
-9.548576,0.236539,-3.237923
10.160669,10.108574,10.632279
26.073332,26.291781,31.808065
-22.762049,-23.022636,-10.699087
20.007002,20.072958,25.509682
0.199438,0.121129,12.306979
13.980278,14.394577,24.167360
13.516308,16.334191,13.982260
-30.165320,-30.567803,-30.058742
-0.925892,-0.173121,11.161525
16.004743,16.804053,27.982629
22.646730,22.835508,22.795308
-0.502627,-0.163510,28.779595
-0.223964,-0.039486,5.029930
1.070949,1.092602,-1.281545
-34.758244,-35.041347,NaN
-41.146217,NaN,NaN
6.734564,12.914149,13.478027
-8.553650,-8.510468,-9.088677
22.361835,21.742448,30.543887
43.397447,48.724829,44.116204
-1.770992,-1.808353,-5.209003
29.987989,30.086138,30.781488
-3.195259,-1.609700,-5.906907
-17.044764,-17.221118,-16.457173
-41.192324,-41.388844,-44.484963
-14.106735,-14.217389,-24.570199
0.281054,NaN,NaN
3.027436,5.493526,12.525692
0.984192,4.025607,34.885486
27.257963,27.312789,34.012494
-8.365882,-8.315167,-13.060809
-0.722922,-0.777789,-5.864329
-9.486656,-10.204109,-5.611096
30.053117,30.006597,NaN
-28.119287,-28.389681,-80.631872
-10.716166,-11.002617,-8.503343
0.943743,1.386053,-0.296789
35.681545,35.747348,35.474759
14.551717,14.415279,28.492050
39.864921,37.850943,40.852232
11.766356,11.748701,12.035464
41.064930,40.924351,43.944769
-16.776020,-19.800137,-18.539736
14.003804,14.199679,-0.111159
53.194548,52.928572,53.351824
8.334257,9.113036,10.232298
2.938673,3.691638,10.991558
6.708501,6.917007,-2.905913
23.866598,23.282771,43.104845
-3.932262,-3.790042,-8.229478
-8.366519,-8.453798,-12.800061
18.340773,19.430853,23.070490
13.764447,13.776491,22.999308
9.912414,10.034655,19.686454
27.062226,27.231063,25.822980
16.578463,16.790028,15.970832
-25.896209,-26.349244,-37.880327
-16.397681,-21.620934,-17.570474
24.065407,24.388500,34.157908
-8.613665,-1.586112,NaN
12.054440,12.106225,12.169599
5.385113,5.705959,12.693266
10.619494,10.750051,30.120094
-1.344979,-1.190377,19.117310
-7.329664,-7.550095,4.360168
17.568354,17.803295,14.696738
0.942431,1.924363,-0.262728
-21.283568,-21.925801,-23.252756
0.893391,0.711798,10.522584
16.188641,17.546604,35.482870
6.351516,6.240080,6.271288
-13.904168,-14.083019,10.343919
10.327226,10.333921,15.003605
-8.637829,-8.842281,-12.549133
-1.179643,-1.326238,1.261030
-31.221949,-31.286675,NaN
19.565810,21.137261,23.121577
16.043000,14.569164,15.976870
-0.234418,-0.396219,31.833609
-22.844116,-23.018237,-23.743321
0.810249,0.857978,-3.033587
10.775353,11.058550,12.404000
3.449630,3.554203,8.657318
4.730294,4.606294,4.936520
-6.502646,-6.519169,4.414814
-5.708431,-5.665004,5.180770
4.997619,NaN,19.208814
36.168550,36.616827,37.062343
-6.819376,-6.775036,22.925296
-29.107944,NaN,NaN
-15.215583,-14.257928,-17.005472
6.429887,6.534126,10.266004
3.946749,4.127591,29.500761
-11.141641,-13.753194,-10.431766
-16.507680,-16.910221,-4.230363
-20.376196,-4.970670,-21.116771
25.111354,32.210582,25.254944
25.742080,25.922558,24.479819
-7.718044,-7.953777,-15.725821
-7.328845,-7.241687,-12.613959
-9.450976,-9.531180,-9.043054
-17.654895,11.052918,5.859388
9.076791,9.121634,12.769298
3.933106,3.936781,3.975307
5.304730,5.669520,6.300810
-4.727429,-4.933188,-4.520413
-7.390411,-7.451379,-8.622424
0.409281,0.658161,-7.029445
-7.642424,-7.852458,-41.360295
-15.428122,-15.479609,-41.204563
-5.503483,-7.283432,-5.178431
-8.987372,-8.171924,-9.217454
-16.031506,-16.239038,-21.683788
1.196774,1.306024,6.977241
-14.554381,-14.505359,3.518848
-27.789477,-36.181916,3.860159
-12.791234,NaN,-12.224387
46.180642,46.265064,46.148778
12.351956,18.127670,NaN
1.647189,1.026249,5.894260
-18.227205,-18.373703,-10.705282
-29.708468,-30.103742,-29.298509
-2.128171,-2.040010,-3.075643
-19.255903,-19.563551,-21.500745
-19.975438,-20.408183,-20.934123
14.525956,14.850977,14.552502
-4.167595,-4.242823,NaN
-36.740830,-36.999956,-34.538852
29.979095,30.072548,29.696570
-3.656118,-3.541773,-6.770345
-7.346911,-7.371182,-24.664247
-0.095359,0.024654,11.250658
11.090559,11.095023,16.200994
6.953419,6.977566,7.430136
30.364964,31.800776,31.284527
-24.547936,-9.165257,-15.862707
-32.199838,-32.334034,-31.817282
12.266690,12.463686,10.916209
10.100920,10.148016,45.965883
18.988885,19.251477,15.546814
-22.012992,-20.523051,-22.109259
7.130426,7.282188,15.775839
9.412455,9.157193,27.117024
-2.620713,4.089983,2.763389
-29.782309,-30.173959,-30.405439
24.144366,24.406395,22.810053
-14.553464,-14.711077,-16.859352
-15.595080,-20.946570,-16.815309
-3.463571,-3.369156,15.442083
28.250669,49.020352,39.260211
-23.408371,-23.755960,-22.125467
15.665501,15.796119,22.297328
-35.777194,-36.018254,-36.844163
1.595753,1.343901,1.411943
0.113052,0.044410,1.062013
2.444146,2.375186,55.096000
1.048405,2.392225,-0.606137
-13.370363,-13.607759,-13.691088
40.704986,40.834496,40.319521
13.935336,14.055475,13.293166
-10.066310,-10.162506,-15.066898
-10.464759,-12.140639,-10.116223
4.361900,4.369092,8.380602
-4.493422,-4.690451,-19.649403
-14.005567,-14.363461,-15.471260
5.764523,6.196939,26.129428
4.393872,4.462895,10.167947
-11.104935,-11.138424,-13.806924
-12.808219,-13.120976,-29.696263
10.401470,-0.760247,-0.725601
6.488951,6.588330,13.567992
-20.104656,-20.345341,-1.833334
-10.221320,-10.474910,-10.645333
-24.516961,-19.884131,-8.475891
-14.227189,-14.186308,-0.085534
-15.650928,-15.733482,-25.165107
-4.277374,NaN,NaN
29.888374,30.344299,NaN
16.959182,26.818843,21.841119
-28.382288,NaN,NaN
15.019593,18.323790,20.099657
7.171434,7.314840,7.704896
9.112153,9.308484,24.388681
18.804467,18.836341,NaN
29.958187,30.223811,30.478942
0.618827,0.423600,33.109901
3.444109,3.428055,2.020086
12.715593,12.946926,12.039035
-2.218108,-1.190614,14.394890
32.757224,32.729323,32.837054
-11.791763,-11.476219,-11.142154
12.358315,12.087131,36.389408
6.270759,6.269313,9.027187
-17.819970,-18.247231,-17.704827
36.673665,36.513943,37.520443
-23.671078,-23.959841,1.896954
13.578565,13.826899,13.531521
-11.329949,-11.408178,-11.739799
-9.286805,-9.502294,-33.236189
-3.250015,-3.263949,-5.736896
-6.118044,-6.140905,-9.850365
-15.039257,-16.438669,-17.414128
-29.123623,-14.382628,-25.420614
29.046994,33.251785,36.963017
-21.075351,-21.284356,-19.741120
26.354807,26.538326,26.529692
0.368512,NaN,NaN
1.492543,1.462143,1.757533
28.725679,28.949485,49.179452
15.254459,15.411886,15.277161
1.272909,3.176467,14.583484
-2.973207,-3.052424,-8.625889
-26.928008,-27.233398,-33.145876
-20.435116,-20.735409,-20.638733
28.446774,28.768951,29.265225
9.145295,10.817949,18.824190
27.603459,33.217814,32.979694
-1.282032,-1.502604,2.009944
20.260138,20.288626,20.395635
29.758753,29.758942,29.709445
3.290408,3.152804,6.634367
-4.427401,10.453347,16.829477
37.998611,38.134185,38.785983
-12.749776,-13.004949,-18.417097
-5.921142,-6.076854,-5.796924
29.028263,31.342742,37.485609
-10.658577,-10.843100,-11.227131
-13.044402,-13.012088,-14.142303
-11.832108,-12.108155,-52.313683
6.772144,-5.160934,0.491121
14.719576,15.115538,14.938657
11.006659,11.274761,13.573359
35.223296,35.068924,36.851171
-7.851397,4.570004,-6.390850
1.369280,-1.204650,20.456858
41.155888,41.180413,43.162716
-15.677530,-15.862768,-17.765117
-8.083199,-11.593002,-10.546492
-2.431355,-2.332774,-60.719914
-31.178804,NaN,NaN
-13.128132,-13.176402,-11.213810
0.332226,0.307250,-6.116211
-15.183769,-15.275772,-24.080836
-11.927217,-14.517810,-12.086910
4.709148,4.685040,6.998360
-22.441576,-22.817951,-3.208494
-25.385356,-26.759610,-36.182941
-9.316608,-5.146196,-25.759950
-7.890846,-8.147702,-13.672320
-5.610381,-5.482978,-11.469473
46.890573,46.820495,46.813568
4.277217,15.204166,28.437979
-31.112390,-37.449137,NaN
-21.256110,-21.627471,-20.451276
-4.338918,-4.517806,0.128056
-2.584078,-2.753980,-12.335175
-9.658387,-9.708327,-11.644685
-11.741985,-11.749336,-14.577119
17.051078,17.208070,70.428994
-1.506239,-1.515042,-6.766600
-1.898283,-1.930383,-2.394660
-5.033411,-4.947760,-28.034584
-3.060085,-3.155155,-8.941974
2.982648,2.869083,7.762210
-6.218915,-6.183148,-1.279007
14.070088,14.278372,14.323712
-5.172974,NaN,NaN
16.442557,16.836830,23.696553
-4.109084,-4.008165,-72.166068
-8.710262,-8.908938,-4.351082
10.877152,10.840738,17.104152
17.640825,17.815178,20.079780
1.658502,-1.700170,-7.679994
16.985809,16.980604,22.564097
-1.506191,-1.573294,25.339549
31.469660,32.265558,35.527644
-6.156708,-6.380894,-17.377121
-9.241050,2.386261,-16.303038
35.019145,35.224449,38.756975
5.010175,5.119088,4.585885
-2.996693,-4.725623,-3.258954
16.453658,16.463109,37.084003
3.042783,3.048139,8.638698
-5.434322,-5.611667,-9.476106
-35.798612,-36.011368,-43.934371
-6.074444,-6.560495,-3.721336
-25.479359,-25.715250,-19.636257
15.427368,14.930257,13.600247
-32.645879,-32.743151,-58.774979
10.461189,1.537510,0.325637
10.062301,10.254516,10.755732
-7.266499,-7.276322,-9.419870
-10.959804,-11.270298,-17.185280
-16.185135,-2.180472,-7.496872
-2.656406,-2.589167,-0.974350
-27.104305,-27.173554,8.951206
-11.513256,NaN,-2.296860
25.788803,26.334796,33.961409
-1.374355,-1.345659,8.442052
-1.664012,6.591813,4.675525
3.711347,3.704288,4.204301
8.310743,8.465206,8.880970
5.382107,5.475247,32.458131
-17.877636,-18.256732,-16.454014
-29.467735,-29.784226,-26.967875
17.423163,19.151747,15.199918
14.801732,16.417744,16.016932
-22.803037,-22.941117,-22.644535
40.398852,40.539328,40.600941
8.047716,8.293931,-3.112177
-3.195781,-3.174868,-2.272107
7.517953,7.828749,46.371126
-15.308504,-20.043455,-19.432757
1.944153,1.975332,-1.361139
-11.348487,-11.687911,-18.186221
-7.688672,-7.948566,-16.994753
10.958841,11.177762,11.877493
-31.978125,-32.071657,-32.027100
-21.844314,-22.212141,-38.000541
10.259219,-0.936374,-2.954647
-18.776825,-19.243650,-21.934675
-30.950661,-31.214242,-8.204022
-5.056386,-5.220465,-4.509534
2.138818,1.736074,2.805081
25.282817,25.403579,25.515036
-41.927737,-43.137177,-44.135631
-3.144183,NaN,NaN
2.348790,3.712429,18.664568
-1.893036,-1.803003,-72.609980
-32.654698,-32.838195,NaN
-7.869200,-7.829266,-12.734431
-9.417797,-9.504455,-10.386050
-9.057468,-9.154432,12.038138
29.252073,29.184746,29.604975
15.637659,16.067514,15.853472
-2.178608,0.139809,-2.734322
-0.196215,0.125086,1.073634
-4.236818,-0.146912,-3.742438
-4.380917,-3.448148,-7.609435
-0.825569,-0.718547,-0.902259
-13.919117,-14.230630,NaN
7.597770,7.695718,27.656811
5.457283,5.456802,8.003462
-22.699259,-23.106540,-22.511891
-2.742200,-2.922106,-2.871169
27.202070,32.029741,52.767352
-6.331819,-6.388227,-14.683043
3.392005,3.778778,2.529265
9.712418,9.732638,9.330899
-4.392530,-4.277053,23.736213
-24.748126,-25.094943,-30.508992
31.992318,32.134859,32.143702
-38.556321,0.795342,-2.203618
4.289917,4.169709,10.083851
18.389290,18.454723,18.566555
-23.317458,-23.448718,-29.966076
-68.895679,-68.645997,-68.865602
-0.172893,0.357976,9.334847
8.282301,7.836547,33.781514
-7.082695,-4.163902,NaN
-18.614616,-15.533367,-8.335413
2.951900,3.115198,2.431554
-0.451730,-0.414927,2.491818
14.154471,14.052336,18.784577
-17.876736,-18.265543,-6.595057
-0.717750,-0.913643,-7.332038
26.893766,32.770642,31.390132
-33.653527,-31.382096,-39.044194
9.169185,8.987722,16.702364
-12.760765,-12.827184,-18.551317
-28.382659,-28.600062,-28.410736
-28.504365,NaN,-9.312983
6.861332,6.841975,12.416967
-14.417509,-14.716786,-47.637283
11.751291,12.478217,11.945410
-12.669312,-12.934883,-15.500684
4.692568,7.441982,14.851947
0.819027,1.071221,-5.229047
4.877267,5.082719,16.796707
-3.927871,-3.791655,8.346095
-7.105740,-7.133350,7.672353
-12.392750,-12.612588,-12.271638
-10.201505,-10.460848,-12.026805
-18.516637,-18.036019,-19.177795
-23.279031,-23.549973,1.036931
3.069299,2.983245,2.151347
4.022974,NaN,9.756466
-26.237184,-26.627711,-28.645517
