phiSim, phiPrep
-3.928579,-3.658603
1.736227,1.962955
-4.443017,-1.884115
0.911573,0.947041
-3.278803,-3.006430
-7.134913,-7.140690
-2.195907,-2.305198
1.331843,9.165106
1.512398,10.547590
-4.586993,-4.487464
8.279159,8.194138
2.373743,3.662032
-9.951196,-9.922338
11.097730,11.188114
10.651861,10.614035
6.273596,6.382166
-7.700897,-7.726964
1.205715,0.833255
4.475809,4.453307
4.125625,3.940841
-2.572826,-2.855431
-1.121287,-0.990753
-3.482349,-3.828620
0.009470,1.013951
3.162735,3.051101
-6.841597,-6.847868
2.112182,2.076714
2.854670,2.882279
-2.167175,-2.348816
1.871903,1.517022
0.075155,-0.028493
2.973924,2.691965
-1.131858,-1.284792
0.431164,-0.076019
-1.901766,-1.934783
-10.042970,-10.072253
15.252658,14.973752
1.978955,1.848231
-2.454415,-2.408273
5.152525,5.004055
-0.024675,NaN
-2.922526,-4.445793
6.326987,12.648637
4.383443,4.219028
2.932236,3.034378
-1.686371,-1.539605
1.249769,1.354567
6.997477,7.000083
-3.114097,-3.195889
1.591879,2.330246
7.415039,8.325096
10.389896,16.466127
7.714982,7.555965
-3.430174,-3.340492
0.419540,0.390864
-3.912834,0.221048
6.189370,6.181566
1.567234,1.583983
6.430939,7.122364
-1.829231,-2.020518
2.273160,6.353930
-1.012779,-0.783304
-6.673630,-6.879719
1.008136,-1.094335
3.719902,3.822289
-4.610780,-4.541712
-10.474821,-10.751690
-4.192925,-2.996780
-10.374205,-10.347212
2.828623,2.698216
6.783154,5.615530
-11.103928,-11.076526
5.060784,4.485173
11.358036,11.474131
6.535961,6.580306
11.147522,11.322037
-3.913288,-0.147898
-3.585129,-4.561276
1.224152,1.310234
3.046631,2.929760
0.319045,0.413462
-2.542307,-2.926808
-3.521245,-3.660634
4.896542,5.021718
12.295181,12.289055
-2.312469,2.425552
-6.798249,-6.742939
3.617368,3.635583
-4.601902,-4.798217
-10.635593,-10.877064
5.234023,5.298306
5.811638,6.013950
-0.583812,-0.725751
0.828303,-7.918931
-3.517668,-3.530425
0.689241,0.769958
7.123579,7.194121
-0.598792,0.225911
6.715242,8.940179
-9.641463,-9.691633
3.208912,NaN
1.425467,1.383699
5.979179,19.399369
5.029601,6.435874
-4.570364,-4.881842
2.554959,2.712710
3.177351,3.427149
-8.000286,-9.974358
-5.107217,-6.188879
-1.631667,-1.650817
7.539048,12.974285
4.559132,9.086246
3.289066,3.658483
-1.487336,-1.430860
-8.835101,-8.909029
-5.574673,32.179879
1.576895,1.564894
0.968067,1.006168
-3.847989,-4.086675
-4.537177,-4.716869
3.216223,6.504123
1.955093,-0.931696
-8.572950,-8.744451
3.694189,0.165355
1.720877,1.836011
1.165435,1.238455
4.685475,5.841530
-2.599401,4.614555
-15.751510,-15.803646
7.768427,7.833544
8.379048,8.327938
-1.316869,-0.112744
5.396809,5.336211
-0.304285,NaN
-9.589752,-9.564355
-2.321721,-2.212031
-4.594784,-0.863049
-9.721349,-11.017703
2.903681,2.481633
2.691839,2.617605
-14.216105,-22.435938
-2.534556,-3.273485
9.869868,9.757828
-4.408362,-4.290408
-7.880889,-8.033450
-0.124673,6.164018
-10.840955,-10.836681
-5.896365,-6.098278
4.714288,4.743548
8.129956,8.148249
9.591011,9.776760
2.419060,-5.493926
2.413358,1.603724
5.091622,-4.360604
3.050341,3.153181
3.360886,3.389385
-0.544129,-0.583741
2.814369,2.717793
-11.392217,-11.429906
5.707493,5.823926
-0.379211,NaN
0.477810,0.655243
0.865629,12.317860
-2.973194,-0.319755
1.671622,6.136961
0.562125,0.533158
2.100709,6.185939
-3.954744,-3.545229
14.224520,14.572825
-7.129033,-7.202843
-7.292359,-8.872501
-0.358546,-0.545881
9.352226,9.218055
-6.846035,-5.718597
-8.977534,-9.234741
11.018660,13.386449
10.550317,10.538447
-5.753130,-5.979914
-15.554674,-16.078759
-3.058817,-3.213102
-5.973444,-6.026363
-0.853607,-0.644150
-10.137558,-10.369473
12.379295,0.831391
0.325162,0.371929
-0.077681,-0.002355
7.439482,7.605712
5.122502,4.972458
-3.804082,-2.802805
9.925452,10.093709
2.731603,NaN
5.339435,7.638987
6.961558,6.611481
-7.470631,0.856041
7.355842,7.204466
4.763992,4.595562
2.456540,2.198266
-6.164560,-7.842257
9.286425,9.345707
-4.258345,-1.333673
2.121939,0.257327
-3.934278,-1.932356
-0.001426,-0.282138
5.549393,5.660685
8.570631,8.497320
-6.076666,-6.019547
-0.120671,-0.079223
16.517167,NaN
1.952997,1.961307
-0.957040,-1.428524
-2.563953,0.357245
-3.657553,-3.490413
-9.654491,-9.874465
5.062368,-2.971716
0.015289,1.378392
8.096707,8.266244
3.732559,3.706919
3.100608,3.086708
-6.714340,-6.705863
-3.371114,-3.788987
2.017060,NaN
8.130325,7.887018
-1.310625,-1.271942
-1.503405,5.695201
5.934954,5.976732
-7.482172,-7.657333
-2.196982,-2.184953
-1.637039,-0.056008
0.514100,0.451832
17.674129,20.393057
1.276006,0.043726
17.337612,17.500821
1.237481,1.151058
9.158696,9.368594
-4.342100,-3.703827
2.052834,2.107296
-6.999624,-6.953108
-4.198658,-4.204216
-4.023572,-4.233651
-6.173909,-6.356217
3.240961,4.864845
8.333690,8.549315
-2.647104,-3.085014
-8.482524,-8.347141
1.463462,1.565642
-7.562950,-7.576417
0.219994,0.171892
-9.038774,7.644155
5.771326,5.760088
12.449771,12.704323
-2.121584,NaN
0.447893,1.316935
0.429760,18.307433
-4.573006,1.603451
8.564989,8.643135
-4.889902,-5.071555
-1.940547,-1.855590
4.492865,4.505316
2.152127,3.443735
5.269086,5.078061
0.108936,0.368096
-9.094389,7.413933
-1.476685,-1.796499
-3.108738,-3.018030
7.637263,7.561463
-1.609557,-1.154942
3.258169,3.268054
-9.960056,-10.870083
-8.597787,-8.780056
-7.203253,-7.472371
13.632178,13.898527
-1.129648,-0.914781
3.119825,2.975647
0.706928,-0.247595
-4.385757,-4.375217
-7.452083,-7.475934
5.148766,4.876929
5.067751,4.946894
-7.313679,-7.364629
-3.486848,-3.447323
0.776382,NaN
-4.665184,-7.586138
3.990580,3.920185
-9.607488,0.769953
1.673233,8.185351
-1.186481,-1.210122
2.959841,3.194498
7.200966,7.218116
14.382120,14.744650
-7.132758,-7.313612
2.107735,2.091125
10.648695,14.261847
5.600522,5.426713
7.497203,7.719563
-1.474363,-1.465714
-2.031336,-2.030979
0.616256,0.667568
1.368008,1.558260
8.349215,8.220438
-2.984039,-0.633800
-3.138150,-3.142358
1.696442,1.919509
4.461461,4.468068
-4.835152,-4.739743
-0.756012,-0.745315
6.430346,6.560451
1.761119,1.680900
-0.365422,0.974252
-3.439776,-3.347555
-5.557033,-5.037539
-6.254927,NaN
1.474680,2.390988
-11.460199,-11.515252
-0.105895,NaN
-9.877443,-9.873853
-5.323588,-4.760473
1.293277,1.441714
-2.859688,-0.690232
-12.947065,-13.231572
-4.787822,-4.968713
1.339805,-0.020170
0.779407,-1.799517
4.721884,4.538136
7.807225,8.036375
-0.294173,-0.347916
10.506046,9.987698
4.012377,4.006624
2.614078,2.659408
5.507582,5.485961
-2.495188,-2.657688
-1.515847,0.517679
-2.461969,-2.302481
0.806366,0.651784
-7.526052,-7.414643
5.768296,5.869052
-5.915694,-5.846668
-8.328142,-7.480340
0.950639,0.845841
-0.288129,-0.260992
-8.240766,-8.279746
7.745024,7.367288
-6.981095,-10.649481
-0.257475,0.473971
-5.539250,4.647574
3.055553,11.618033
3.998447,4.208383
2.942755,3.310572
-0.870178,0.033519
-1.396017,-1.468363
7.625394,7.048536
0.811200,1.427525
1.373635,5.444228
-0.124644,0.110341
-2.489896,-2.426577
3.893573,3.884007
6.390944,6.705471
-7.967601,-7.957096
1.928083,1.967174
4.487545,4.462521
-0.181445,-0.246696
-0.774975,0.007177
-4.224732,-4.087645
6.611616,6.547914
-6.949023,-7.625836
18.069183,18.525439
0.298255,0.521758
2.965878,2.898618
1.168038,1.347705
-3.024836,-3.037675
-1.030294,1.336537
-11.564007,NaN
4.892919,6.333920
-3.629147,-3.544090
-1.964619,-1.574375
-3.688440,-1.463065
6.093191,6.244214
-9.876365,-9.951972
1.148206,1.053673
-0.912794,-0.995774
-0.459181,-0.668231
-6.808146,-6.957015
-4.447743,2.852445
-6.265867,-6.563262
-1.513926,-1.431900
6.308031,6.175746
-9.146266,-9.183684
-0.593234,-0.573917
-11.293917,-11.538166
-8.126173,-8.317975
-7.340980,-7.614895
-2.740497,-2.749640
-4.485602,-4.360702
5.832951,5.801429
5.281079,-1.675643
13.631331,14.003869
1.670551,1.696400
5.182471,5.144103
3.804026,3.703874
4.557747,4.498443
0.418081,0.276024
-1.346706,NaN
2.511442,3.254956
-4.499209,-4.393291
6.190179,NaN
-5.401168,-5.386136
5.101413,5.245073
0.659291,0.716879
9.578093,9.505210
1.949621,1.976218
5.208238,5.035815
11.867796,11.935208
-7.070961,-0.592359
9.114634,8.958904
-6.761778,-6.667031
-14.419339,-14.748993
-4.950298,39.975296
7.466339,7.488692
3.208294,3.231212
4.180401,4.203329
-4.837389,-5.052713
5.583362,7.939605
7.589854,1.992508
-15.319120,-15.637733
-7.202947,-7.094004
-2.219316,-2.247827
7.555184,7.734007
3.042735,3.033730
-5.343281,3.552010
-3.601351,-3.525336
6.774490,6.965680
-2.889258,NaN
4.294762,4.291196
-5.161736,-5.091320
7.941395,7.892797
-2.554965,3.658695
1.844971,1.948552
9.992191,10.162461
-1.184731,-1.307476
-8.337922,-8.979292
-4.092238,-0.746951
4.215414,4.207623
5.204888,11.283781
-0.150824,0.371202
-2.813331,-2.743201
-0.015746,-0.088237
-1.480190,9.072164
0.778493,0.804711
-5.122985,-5.413714
1.640373,2.268232
-10.655417,-10.909587
1.000060,5.987790
9.678074,5.771325
-0.890942,-1.047187
4.407859,-0.178283
-1.117182,-1.105231
1.281973,1.369465
-8.355855,-8.570632
-5.918479,3.960547
0.802809,0.824542
-7.409011,-7.439462
4.249190,NaN
7.723724,7.746986
-5.665599,-5.594918
-0.728388,10.491303
0.767905,3.568006
-6.514923,-6.714902
8.146877,8.345180
6.565472,6.617305
-3.457813,-3.807870
-3.949621,0.195971
-2.745097,-5.760998
4.033047,5.744062
-6.385283,-6.664186
3.424835,3.501966
-8.705110,-8.761386
6.458371,22.103492
1.399473,1.403270
3.492822,3.509314
-7.201461,-7.359602
2.379577,16.191372
5.558914,8.005052
-9.013889,-8.985779
1.277529,1.086124
-4.283175,-4.167230
-1.919229,-1.954941
7.977701,8.267233
0.498805,0.426187
9.324668,10.354195
4.413613,4.351586
2.700523,2.196556
8.822521,8.717671
-2.932495,-4.803547
7.041430,7.356979
-3.741229,2.447355
-0.746423,3.139442
0.752642,0.741880
-8.817079,-8.934267
-3.183688,-3.816232
-6.679030,-6.546270
-6.390824,-6.593688
17.875275,18.003786
1.667634,2.386576
-9.501284,-9.674858
10.101055,10.281728
0.465012,0.034623
8.581882,8.709282
7.144998,7.143581
-0.615528,-0.505941
-1.528030,-1.713356
-0.167907,-0.242276
-11.984320,-12.158582
-16.931183,-16.873141
-1.124016,-1.271446
2.399117,0.047737
-7.121070,-7.146024
7.620966,7.779395
2.532955,1.840977
-0.908765,7.090346
0.974085,0.976657
0.101404,0.307474
-10.290139,NaN
11.653852,11.832727
3.404420,3.741398
-2.035273,3.972748
-0.153581,2.025524
8.517825,8.674228
0.304616,0.344885
2.051922,2.424491
-1.967056,-2.053498
3.114830,2.995710
-6.012977,-6.284006
-4.614637,-4.759140
-7.768989,-8.025211
-1.998153,-1.914256
1.342028,0.800861
3.368571,47.406157
3.034095,3.026754
10.170268,10.197709
-9.381450,-9.590326
-0.605677,-0.795571
-9.892975,-9.978839
-4.893786,-4.739910
2.898737,2.737719
-9.567520,-10.391603
-3.618944,-3.631164
-1.601643,-1.555257
5.675493,5.670122
0.725363,1.844343
-3.288884,-4.567734
1.929814,1.823218
-20.190383,-20.495276
-12.421367,-17.400680
-1.968490,-1.906455
5.980895,5.898396
0.846882,3.664373
-13.729558,-13.985040
4.607812,4.733886
7.027250,7.015839
4.244368,4.222460
-3.733014,-1.788375
9.607449,9.642335
-10.996222,-6.846229
-5.627013,-5.927361
-3.256190,-3.142126
-4.586571,-2.342451
-5.588292,-5.527762
-1.310448,-1.266401
-7.365010,-7.592011
4.084620,4.091720
-2.618304,-2.871620
4.773449,4.838362
-6.792375,-6.714550
0.080954,-0.089520
-2.196469,-2.051676
4.883575,4.964609
2.779264,2.812485
3.956076,3.924290
5.307039,5.200007
7.687545,7.655689
-1.956868,-1.842158
5.633641,13.195747
4.563429,3.898135
1.259537,1.270780
-0.343893,6.580427
2.994473,3.026030
10.026602,10.167584
8.216877,8.423341
5.298464,5.345217
3.438629,3.397237
-3.309691,0.030074
4.952669,4.896435
-4.505077,3.226017
7.881561,7.711488
-2.530179,-2.452006
-6.532330,-0.748614
3.855392,47.888123
-8.711764,-8.694027
1.081107,1.095273
1.609749,1.653014
-6.266788,-6.531126
1.204977,11.848977
13.604233,13.880250
-7.282563,-7.493149
-10.015295,-10.110766
-12.733070,-12.980021
-3.022563,-2.962763
1.649413,1.588697
10.131172,22.915444
-4.295619,-4.218392
1.140298,0.993296
-0.104607,NaN
-0.182065,-0.236500
-6.148895,-6.093802
-5.028753,0.762831
-0.464456,3.455314
-1.494025,-1.538949
-1.096664,-1.031365
4.272854,4.146230
-1.361839,-1.432816
1.318741,1.195088
4.591317,4.577229
-2.545316,-3.937057
0.110481,0.212779
9.066005,9.280948
-8.047650,-7.402606
0.657576,3.549544
6.820692,6.816258
0.627376,0.537912
-0.142634,0.583588
9.429698,9.478880
3.297269,5.463317
-4.526836,-4.387383
-9.140863,-9.356981
1.885613,-0.303985
-4.380687,-4.374369
-0.275445,-0.209546
-10.283511,-10.561421
7.005161,19.411057
3.860219,3.796920
6.408617,6.337135
-14.159966,-14.303885
3.624847,3.497987
3.525571,3.974813
9.350982,9.346325
-1.828087,4.089434
1.689935,1.779570
12.246377,12.410290
-1.418539,-0.638939
10.633362,10.810346
-3.553253,-3.941018
-5.628562,-5.748502
-5.796981,-6.380459
-3.591606,-3.928349
-7.724461,-7.630787
-4.357866,-2.105950
-10.848583,-10.869764
8.298687,8.330134
4.781900,4.751275
0.296145,0.247787
9.679917,10.202147
-9.479259,-10.249847
4.318127,4.519650
-4.672641,-4.917802
-5.412731,-5.294478
2.385252,4.616290
7.365169,7.490185
4.090791,4.022185
8.269319,8.746641
-10.527413,-10.526037
2.772555,2.204374
9.061568,9.543320
9.441742,9.536703
-7.253194,-7.262885
-8.309054,-8.535829
-9.132919,-9.091687
-2.283785,-2.342755
-7.630296,-7.391122
-4.047595,-4.112283
8.091201,8.075193
-6.566310,-6.758078
5.523378,5.486329
2.253788,18.763533
-3.087394,-3.442152
6.898405,7.093567
-3.331685,-3.313182
-4.026844,0.524420
1.546000,1.533163
1.903388,1.943824
5.367259,5.402338
-8.649351,-8.869701
-7.692090,-7.748650
9.196313,4.673207
2.237323,2.069924
0.275118,0.426706
3.822325,3.914254
4.355103,4.410446
-0.146727,-0.644167
-13.177229,0.940684
5.482858,5.443784
10.918023,11.107227
-5.194669,NaN
2.722772,2.558423
-5.234013,-5.187285
8.841078,8.824405
8.454490,8.579605
-3.261430,-3.322985
0.252071,0.308317
-6.761196,-8.557224
-7.516067,-7.718881
1.023918,0.880559
2.062367,5.591448
-6.119123,-6.375787
-10.238149,-10.352097
7.834864,8.062657
-4.424230,-2.167991
-0.463418,28.568123
-0.801646,-0.792525
13.462639,13.618105
-4.506878,-4.710206
-6.587680,-6.865877
-2.347557,-0.029242
0.788491,1.018429
7.154552,7.114701
-6.877663,-6.783251
-2.329901,-2.363213
-5.796914,-5.695020
12.128737,12.082261
9.189738,9.099809
-2.996694,-3.003973
-11.444003,-11.507112
4.338613,NaN
-9.637466,-9.484128
5.449907,5.401571
-5.441046,-0.008141
-1.884334,3.898231
-0.778404,-0.816601
0.429075,0.477347
3.871945,3.829146
-0.265929,-0.283998
-7.748385,-7.956287
-3.736274,-9.718610
6.603347,27.888568
-0.087417,-0.643716
4.853043,4.969621
-3.439881,-1.461059
8.601063,8.705443
4.357645,4.373147
0.468554,0.486624
2.872125,11.779473
-6.637857,-6.901056
6.207930,9.315996
-2.272407,-2.094815
3.908816,3.824350
-4.442205,-4.321218
-6.258678,-6.258139
-9.239400,-11.309457
3.953294,12.276375
9.151463,9.134248
-1.344188,-1.337935
11.803206,12.049783
-2.538700,NaN
-2.169347,-1.435646
-9.171163,-9.213616
6.875831,6.776589
1.588140,4.269000
1.041679,1.082375
-3.625076,3.076079
4.346369,4.355951
1.664991,1.381338
0.304447,0.120612
-7.939704,-5.823895
-3.703130,0.562476
-8.508591,-8.751987
-10.849049,-10.834197
-4.638234,-4.602935
10.791545,10.823150
-3.318528,-3.284796
-0.570014,-0.586995
2.852521,6.070123
-5.121763,-5.323335
1.093275,5.968010
-9.585657,-9.607207
2.461361,1.689735
-9.758631,-9.790034
8.412423,8.529204
-5.309434,-5.190900
4.907268,4.782162
-3.607909,10.831132
6.834524,6.690272
-6.911992,-7.237011
-3.375317,NaN
3.416821,8.073702
4.326355,4.304354
3.341733,NaN
3.078712,3.076014
7.719827,7.888989
3.304313,3.517139
4.781370,4.802201
-2.639144,-2.706168
-5.308678,-1.590126
-0.383405,-0.803869
5.193380,10.890478
-2.954401,-3.256121
-2.827371,-2.752703
-6.370822,-6.992697
2.593446,2.735960
2.051983,2.017561
-2.173509,-1.840419
-1.333941,-1.498009
-2.272651,-2.536790
-7.721852,-7.778655
-3.025360,-2.845354
-8.500970,-8.689140
-11.347671,-11.381525
-4.074612,-4.072123
-2.214769,-2.165985
7.334834,7.395994
2.576858,2.265877
3.117558,3.038100
-2.427257,-2.005906
4.426969,NaN
-5.289117,-7.978366
-8.395932,-8.423426
-10.195383,0.063826
-12.710597,-12.749493
-13.119395,-13.336842
-1.974054,-1.868208
4.582038,4.599638
-2.526062,-2.611002
3.594717,3.433706
-4.085912,-4.447846
1.257245,-0.017476
8.732776,8.573688
0.755291,0.843838
6.141111,5.997040
7.395297,7.359294
7.662092,7.660083
0.530046,-0.019368
5.417750,5.345766
6.457051,4.219920
0.279227,0.145321
3.109667,2.077447
-0.853180,-0.988380
9.879549,0.091404
-2.339558,-2.373162
12.580779,12.566359
1.080305,1.013804
-2.195557,-0.205335
-3.609189,-3.523749
-2.924883,-2.856039
7.886050,7.799577
5.608805,6.106634
6.107115,11.507829
-1.042024,10.319930
-3.805429,1.774157
4.505865,4.656196
1.996010,-2.415202
-4.880740,-6.321908
-0.591305,-0.356461
4.019426,3.848727
4.225130,4.220981
0.836372,-2.393314
5.734363,5.492737
-5.301102,-0.874234
-0.457177,2.170932
11.563131,18.979963
0.392819,0.435238
-2.655129,-2.660953
-3.969808,-4.175338
10.808522,11.518402
3.226981,7.189780
2.488255,-2.590181
-1.134880,-1.286319
7.102676,7.001866
1.952189,2.057191
0.552083,0.623096
3.542981,3.514013
5.654488,5.542987
-3.912698,-3.832583
-5.592385,-5.472731
5.459462,5.348397
7.459192,7.458948
-6.218089,-6.171714
6.878013,6.780530
-3.669978,1.382647
1.738246,1.834812
0.163306,0.236400
1.275116,1.186660
6.832177,6.820998
-0.839885,-1.049449
-2.257016,0.304881
-3.607058,-3.710662
-5.357663,-5.682480
7.673352,7.897454
2.469261,2.370500
-0.968912,0.380094
-10.273190,-10.258934
-5.823217,-6.021962
1.900555,2.434288
3.468999,10.339447
-13.055223,-12.904203
3.071281,3.246811
7.602735,7.561356
3.402112,3.401034
-2.274172,-2.287458
-5.839870,-5.730765
6.765207,8.504781
-6.131288,2.162230
5.471537,5.434776
2.308570,2.105720
2.393018,NaN
-2.438913,0.044290
-5.498845,-5.424422
-1.815680,3.353839
13.217585,13.357205
-0.797601,-0.843188
3.529875,3.779233
4.736671,4.776824
-5.353130,-4.878488
-1.562846,-1.885571
-10.297682,-12.345621
0.074453,1.066856
3.900114,3.670469
0.329866,0.426107
3.238272,3.105523
3.692690,50.799230
10.892900,10.881861
4.216274,4.204211
0.881887,1.199344
2.272471,2.152271
-2.980771,-2.965732
-0.685332,-0.474537
-4.878816,-5.142726
-4.090718,-1.129666
10.489048,15.248060
8.257610,8.448682
-8.301098,-8.534175
-8.145722,-5.322225
2.189241,2.117615
5.218105,5.083727
7.652647,6.672253
-0.962320,0.260709
4.450923,5.180266
0.736785,3.817202
3.547182,3.547468
-2.077640,-2.120733
10.873212,11.001027
-0.238635,-0.133443
-6.087916,-8.615480
-4.357053,-2.925428
-4.416584,-4.511448
3.453517,6.539403
2.784540,2.541742
-6.987738,-6.894248
-2.773257,-2.759514
-0.460976,2.158972
-5.084056,-5.032009
3.508445,3.523943
-11.970063,-12.316324
-4.298710,-4.467235
-9.661773,-10.442993
2.591744,2.780996
3.295322,10.776502
-8.587117,-8.496065
-8.360356,-8.445344
-3.071372,-3.018384
6.042664,6.039014
0.789447,1.086625
1.112874,1.109603
-2.184665,-2.059570
1.493423,NaN
2.509331,3.138950
-8.300507,-8.330473
4.854052,4.710971
-5.782981,-5.768509
0.096494,0.048435
-0.270989,-0.209827
7.652860,7.609792
3.222963,3.157415
-7.090429,-4.581141
-3.015516,-5.922562
2.916700,22.312939
-0.029426,-0.369316
2.432599,2.781389
7.953576,7.466149
-4.040745,20.730027
1.811076,1.780511
-3.385374,-3.535518
-4.419711,-4.618067
-2.727945,-2.804792
0.515663,0.480482
2.963705,0.480713
-1.833487,-1.959553
4.124709,4.153196
10.101705,10.299421
5.921331,6.037651
5.348093,5.305375
6.864254,19.939230
2.663272,2.595486
-7.974053,-7.992636
-11.267012,NaN
5.096526,5.300311
-0.112468,0.048805
10.575017,10.649218
-2.573475,7.383394
7.635265,7.780894
-10.936346,-11.069927
2.680732,4.404369
-0.648826,-0.725749
1.727992,1.716362
2.256482,2.241910
2.436310,4.772621
-7.345152,-7.585541
9.304219,9.513953
15.552072,15.657054
2.307169,2.341493
-1.029845,-0.999805
-10.956533,-11.217125
15.312538,17.043738
-5.472366,-5.705489
-5.157212,-5.219201
11.462720,10.339796
1.874761,1.808229
-7.322876,-7.234911
0.582276,0.045996
-1.628562,-1.601660
3.299944,3.834200
-2.624816,6.233743
-6.310849,-6.295866
6.278652,6.602327
1.363325,NaN
5.240975,5.585868
-1.987674,-1.917069
2.244295,10.928516
-0.011137,-0.005486
14.057760,14.172872
3.484675,2.297251
2.277984,1.938997
5.762951,5.733893
-1.899375,-1.517073
-9.714329,-9.902673
-11.997191,-28.989607
2.722583,2.447774
-2.851530,-2.782540
3.198151,3.090419
-15.893846,-0.925553
10.203516,10.212164
-8.883803,-8.465277
3.492918,3.587778
-0.707748,-0.985942
-4.402947,-4.424838
-6.968183,-6.850733
-2.361946,-1.978410
3.082356,3.102459
-6.395661,10.780216
4.863761,4.938019
4.185950,3.102718
0.084594,1.055238
7.911645,7.902051
-2.432966,-2.306728
4.334415,NaN
1.757147,4.162055
2.776123,8.139675
0.913077,0.743920
-3.932898,-4.291725
10.364412,10.533027
9.977799,10.122270
-4.407075,-5.771752
0.174814,0.115421
-0.087618,-0.285860
0.373979,0.204610
6.409798,15.137545
2.869318,3.452800
-1.148154,-1.069905
-1.131977,-1.142800
8.379786,8.489684
-9.752367,-9.746539
6.744868,6.732358
-2.703585,-2.875662
-7.511794,-7.765618
4.264098,6.777402
-4.852597,-4.708188
4.085069,3.986007
-7.642428,-7.535084
-8.787056,-8.898674
-0.513190,-0.429402
8.105822,8.197083
0.115374,1.846407
10.261014,10.274209
-2.577198,-1.996082
-0.988121,NaN
-4.039632,-6.086579
12.010242,28.142651
1.063422,3.051710
11.050563,11.026867
-1.238618,-1.286197
-5.380557,-5.375878
-3.742556,-2.028534
9.622743,9.704807
-8.880414,-9.080898
12.184819,12.742401
10.413534,10.978081
-12.866015,-12.900951
9.819949,9.978811
0.496961,0.283648
4.831283,43.851893
9.710726,9.753858
-5.115455,-5.725439
-1.854543,0.777330
6.125146,6.467919
1.989988,2.978844
-2.737995,-2.572051
3.490983,3.479386
-6.139450,-6.025823
7.585003,7.713946
5.833435,5.952486
0.487682,0.418287
-3.474469,9.234141
0.171977,0.223484
2.470468,1.936027
-3.872304,NaN
1.173860,3.381183
-2.700237,-2.588050
-1.738718,1.841395
0.027148,4.048047
-13.015899,-13.231723
-0.884906,-0.837825
-12.539423,-15.150766
-7.554498,-7.765868
1.705569,1.637968
-5.509611,-5.633263
3.388052,12.672653
9.366535,9.225349
3.490593,3.597048
-4.635236,-4.602885
-7.118975,-7.109594
-3.601471,-3.538237
0.268324,0.294523
9.526098,10.677181
-5.796631,-5.993591
11.391627,11.604436
-4.751959,-4.607448
1.611591,1.541494
-6.263921,-6.235798
6.119018,6.207639
-2.756449,-2.708349
1.468583,1.381265
-1.124552,9.058087
-0.701107,-0.694275
7.250709,7.280411
-13.015872,NaN
-1.069779,-1.006451
8.797636,8.728970
-1.662378,3.266722
3.235436,3.237790
-2.243856,-2.288141
12.934099,13.103644
-7.103643,-8.996773
-2.933220,-3.020166
4.454406,4.244054
8.068130,9.415730
-15.160554,-15.404033
-0.455546,-0.170369
5.062890,5.176930
3.613626,2.376538
4.202128,4.621509
-1.600018,-1.590669
4.944203,5.331304
-1.292307,-0.003049
-7.028689,-7.307852
2.497712,8.771615
0.941667,1.194190
-1.066157,-1.187702
-0.510429,-1.569483
6.600849,6.680406
10.044117,10.352587
-8.180407,-8.411620
0.439481,1.033739
-8.555441,-8.426627
5.365008,5.211081
-13.284167,NaN
-3.687317,-3.808529
3.363292,4.617700
7.188373,7.103096
3.919503,3.923929
-0.076925,-0.127948
-5.138298,-4.735556
-2.909039,-3.657764
-2.579524,-2.638118
-5.560409,-5.747730
14.257548,14.709869
2.095342,8.630200
3.068258,3.577279
-7.381841,-7.305723
0.541861,0.445372
2.232170,2.245409
-3.876931,-3.844314
5.495532,5.427922
0.284093,0.120677
-12.328890,-12.601997
-5.512822,-5.579891
-2.444592,-2.252672
-6.965711,-7.201734
2.488654,2.007852
-3.898700,-3.896134
-0.286776,-0.219260
12.231779,12.204334
6.177700,6.064564
1.855249,-0.617551
-2.525274,-1.299874
-0.597828,NaN
-2.706175,-2.781563
-3.595607,-3.491287
-0.085639,13.552906
-3.606716,-3.669374
6.258098,8.981436
-3.389557,-1.624352
-5.005045,-5.093161
0.636069,0.572052
-4.942321,-1.078474
-13.296976,-13.219537
-1.875487,0.510810
5.950022,5.748486
3.039323,2.912835
-15.745562,-16.046760
-3.630730,27.578613
-2.127377,-2.094536
-1.155337,-0.823342
3.313552,6.176514
-1.828662,-2.000880
7.560369,7.737449
2.035137,-0.568294
9.128004,9.146397
2.448474,0.343905
0.160912,0.182605
8.069972,8.246650
-2.558938,-2.590337
1.212764,3.038738
-2.248497,-2.194962
3.276646,3.129715
3.490599,NaN
4.019769,3.477914
1.592037,1.648609
-6.271114,2.154929
-2.333473,5.270261
-11.544150,-11.731212
-2.743683,-0.777413
0.538819,0.174326
-9.257829,-7.993842
-0.785245,-1.014240
-6.095060,-6.353315
3.450594,12.857483
3.184398,2.919606
2.257018,2.736410
-10.492993,-10.588433
6.700158,6.783711
-0.636431,-0.605027
4.616200,4.586457
4.377726,4.670717
1.064256,0.969884
0.931015,1.269549
-13.773819,-13.735192
13.635177,13.738748
-2.272288,-8.151781
4.271231,4.343040
-4.437700,-4.345572
-1.180887,-1.222836
0.405432,2.973106
-4.639101,-4.697034
-2.253775,-2.121513
0.791811,NaN
2.116520,2.994160
-0.907642,-0.533728
-5.227755,0.327489
-1.873655,1.860751
-1.479373,-1.520135
-3.723492,0.147355
3.705255,4.101905
-2.981550,-3.068367
-0.298368,-0.499601
-7.381148,-8.240710
-5.547214,-6.666575
2.974531,2.719966
-11.400297,-11.432488
