Pe, phi, Phi
154.056351,13.889886,0.551646
154.056351,14.323945,0.493825
154.056351,14.758004,0.440542
154.056351,15.192063,0.391654
154.056351,15.626122,0.346949
154.056351,16.060181,0.306213
154.056351,16.494240,0.269233
154.056351,16.928298,0.235795
154.056351,17.362357,0.205686
154.056351,17.796416,0.178693
154.056351,18.230475,0.154602
154.056351,18.664534,0.133207
154.056351,19.098593,0.114306
154.056351,19.532652,0.097698
154.056351,19.966711,0.083182
154.056351,20.400770,0.070557
154.056351,20.834829,0.059621
154.056351,21.268888,0.050173
154.056351,21.702947,0.042013
154.056351,22.137006,0.034971
154.056351,22.571065,0.028941
154.056351,23.005124,0.023823
154.056351,23.439183,0.019520
154.056351,23.873241,0.015931
154.056351,24.307300,0.012959
154.056351,24.741359,0.010505
154.056351,25.175418,0.008470
154.056351,25.609477,0.006764
154.056351,26.043536,0.005345
154.056351,26.477595,0.004180
154.056351,26.911654,0.003239
154.056351,27.345713,0.002491
154.056351,27.779772,0.001906
154.056351,28.213831,0.001452
154.056351,28.647890,0.001100
154.056351,29.081949,0.000820
154.056351,29.516008,0.000595
154.056351,29.950067,0.000419
154.056351,30.384125,0.000286
154.056351,30.818184,0.000188
154.056351,31.252243,0.000119
154.056351,31.686302,0.000073
154.056351,32.120361,0.000043
154.056351,32.554420,0.000025
154.056351,32.988479,0.000013
154.056351,33.422538,0.000006
154.056351,33.856597,0.000002
154.056351,34.290656,0.000001
154.056351,34.724715,-0.000000
154.056351,35.158774,-0.000000
154.056351,35.592833,-0.000000
154.056351,36.026892,0.000001
154.056351,36.460951,0.000001
154.056351,36.895010,0.000002
154.056351,37.329068,0.000003
154.056351,37.763127,0.000003
154.056351,38.197186,0.000003
154.056351,38.631245,0.000002
154.056351,39.065304,0.000001
154.056351,39.499363,0.000001
154.056351,39.933422,0.000000
154.056351,40.367481,0.000000
154.056351,40.801540,0.000000
154.056351,41.235599,0.000001
154.056351,41.669658,0.000001
154.056351,42.103717,0.000001
154.056351,42.537776,0.000001
154.056351,42.971835,0.000001
154.056351,58.197186,0.000001
154.056351,73.422538,0.000001
154.056351,88.647890,0.000001
154.056351,103.873241,0.000001
154.056351,119.098593,0.000001
154.056351,134.323945,0.000001
154.056351,149.549297,0.000001
154.056351,164.774648,0.000001
154.056351,180.000000,-0.000001
156.758919,-180.000000,0.000000
156.758919,-164.774648,0.000000
156.758919,-149.549297,0.000000
156.758919,-134.323945,0.000001
156.758919,-119.098593,0.000001
156.758919,-103.873241,0.000001
156.758919,-88.647890,0.000001
156.758919,-73.422538,0.000001
156.758919,-58.197186,0.000001
156.758919,-42.971835,0.000001
156.758919,-42.537776,0.000001
156.758919,-42.103717,0.000001
156.758919,-41.669658,0.000001
156.758919,-41.235599,0.000001
156.758919,-40.801540,0.000000
156.758919,-40.367481,0.000000
156.758919,-39.933422,0.000000
156.758919,-39.499363,0.000001
156.758919,-39.065304,0.000001
156.758919,-38.631245,0.000002
156.758919,-38.197186,0.000002
156.758919,-37.763127,0.000002
156.758919,-37.329068,0.000002
156.758919,-36.895010,0.000002
156.758919,-36.460951,0.000001
156.758919,-36.026892,0.000001
156.758919,-35.592833,0.000000
156.758919,-35.158774,0.000000
156.758919,-34.724715,0.000000
156.758919,-34.290656,0.000001
156.758919,-33.856597,0.000002
156.758919,-33.422538,0.000004
156.758919,-32.988479,0.000008
156.758919,-32.554420,0.000016
156.758919,-32.120361,0.000029
156.758919,-31.686302,0.000050
156.758919,-31.252243,0.000085
156.758919,-30.818184,0.000140
156.758919,-30.384125,0.000220
156.758919,-29.950067,0.000331
156.758919,-29.516008,0.000479
156.758919,-29.081949,0.000670
156.758919,-28.647890,0.000911
156.758919,-28.213831,0.001216
156.758919,-27.779772,0.001614
156.758919,-27.345713,0.002132
156.758919,-26.911654,0.002801
156.758919,-26.477595,0.003649
156.758919,-26.043536,0.004704
156.758919,-25.609477,0.005997
156.758919,-25.175418,0.007556
156.758919,-24.741359,0.009424
156.758919,-24.307300,0.011688
156.758919,-23.873241,0.014446
156.758919,-23.439183,0.017793
156.758919,-23.005124,0.021828
156.758919,-22.571065,0.026647
156.758919,-22.137006,0.032347
156.758919,-21.702947,0.039026
156.758919,-21.268888,0.046789
156.758919,-20.834829,0.055806
156.758919,-20.400770,0.066282
156.758919,-19.966711,0.078420
156.758919,-19.532652,0.092425
156.758919,-19.098593,0.108501
156.758919,-18.664534,0.126851
156.758919,-18.230475,0.147681
156.758919,-17.796416,0.171195
156.758919,-17.362357,0.197606
156.758919,-16.928298,0.227139
156.758919,-16.494240,0.260019
156.758919,-16.060181,0.296470
156.758919,-15.626122,0.336717
156.758919,-15.192063,0.380984
156.758919,-14.758004,0.429497
156.758919,-14.323945,0.482479
156.758919,-13.889886,0.540084
156.758919,-13.455827,0.602291
156.758919,-13.021768,0.669054
156.758919,-12.587709,0.740328
156.758919,-12.153650,0.816068
156.758919,-11.719591,0.896227
156.758919,-11.285532,0.980760
156.758919,-10.851473,1.069623
156.758919,-10.417414,1.162709
156.758919,-9.983356,1.259575
156.758919,-9.549297,1.359656
156.758919,-9.115238,1.462385
156.758919,-8.681179,1.567198
156.758919,-8.247120,1.673530
156.758919,-7.813061,1.780815
156.758919,-7.379002,1.888488
156.758919,-6.944943,1.995975
156.758919,-6.510884,2.102555
156.758919,-6.076825,2.207392
156.758919,-5.642766,2.309649
156.758919,-5.208707,2.408486
156.758919,-4.774648,2.503063
156.758919,-4.340589,2.592543
156.758919,-3.906530,2.676087
156.758919,-3.472471,2.752856
156.758919,-3.038413,2.822162
156.758919,-2.604354,2.883566
156.758919,-2.170295,2.936655
156.758919,-1.736236,2.981017
156.758919,-1.302177,3.016240
156.758919,-0.868118,3.041910
156.758919,-0.434059,3.057615
156.758919,0.000000,3.062943
156.758919,0.434059,3.057617
156.758919,0.868118,3.041914
156.758919,1.302177,3.016246
156.758919,1.736236,2.981026
156.758919,2.170295,2.936666
156.758919,2.604354,2.883579
156.758919,3.038413,2.822177
156.758919,3.472471,2.752874
156.758919,3.906530,2.676107
156.758919,4.340589,2.592566
156.758919,4.774648,2.503089
156.758919,5.208707,2.408514
156.758919,5.642766,2.309680
156.758919,6.076825,2.207427
156.758919,6.510884,2.102592
156.758919,6.944943,1.996015
156.758919,7.379002,1.888531
156.758919,7.813061,1.780860
156.758919,8.247120,1.673578
156.758919,8.681179,1.567248
156.758919,9.115238,1.462437
156.758919,9.549297,1.359710
156.758919,9.983356,1.259631
156.758919,10.417414,1.162766
156.758919,10.851473,1.069681
156.758919,11.285532,0.980819
156.758919,11.719591,0.896286
156.758919,12.153650,0.816127
156.758919,12.587709,0.740387
156.758919,13.021768,0.669113
156.758919,13.455827,0.602349
156.758919,13.889886,0.540141
156.758919,14.323945,0.482535
156.758919,14.758004,0.429551
156.758919,15.192063,0.381036
156.758919,15.626122,0.336767
156.758919,16.060181,0.296518
156.758919,16.494240,0.260065
156.758919,16.928298,0.227183
156.758919,17.362357,0.197647
156.758919,17.796416,0.171233
156.758919,18.230475,0.147717
156.758919,18.664534,0.126884
156.758919,19.098593,0.108530
156.758919,19.532652,0.092452
156.758919,19.966711,0.078444
156.758919,20.400770,0.066303
156.758919,20.834829,0.055825
156.758919,21.268888,0.046806
156.758919,21.702947,0.039041
156.758919,22.137006,0.032360
156.758919,22.571065,0.026658
156.758919,23.005124,0.021837
156.758919,23.439183,0.017801
156.758919,23.873241,0.014452
156.758919,24.307300,0.011693
156.758919,24.741359,0.009428
156.758919,25.175418,0.007559
156.758919,25.609477,0.006000
156.758919,26.043536,0.004706
156.758919,26.477595,0.003650
156.758919,26.911654,0.002802
156.758919,27.345713,0.002133
156.758919,27.779772,0.001614
156.758919,28.213831,0.001216
156.758919,28.647890,0.000911
156.758919,29.081949,0.000670
156.758919,29.516008,0.000479
156.758919,29.950067,0.000330
156.758919,30.384125,0.000220
156.758919,30.818184,0.000140
156.758919,31.252243,0.000085
156.758919,31.686302,0.000050
156.758919,32.120361,0.000029
156.758919,32.554420,0.000016
156.758919,32.988479,0.000008
156.758919,33.422538,0.000004
156.758919,33.856597,0.000002
156.758919,34.290656,0.000001
156.758919,34.724715,0.000000
156.758919,35.158774,0.000000
156.758919,35.592833,0.000000
156.758919,36.026892,0.000001
156.758919,36.460951,0.000001
156.758919,36.895010,0.000002
156.758919,37.329068,0.000002
156.758919,37.763127,0.000003
156.758919,38.197186,0.000002
156.758919,38.631245,0.000002
156.758919,39.065304,0.000001
156.758919,39.499363,0.000001
156.758919,39.933422,0.000000
156.758919,40.367481,0.000000
156.758919,40.801540,0.000000
156.758919,41.235599,0.000001
156.758919,41.669658,0.000001
156.758919,42.103717,0.000001
156.758919,42.537776,0.000001
156.758919,42.971835,0.000001
156.758919,58.197186,0.000001
156.758919,73.422538,0.000001
156.758919,88.647890,0.000001
156.758919,103.873241,0.000001
156.758919,119.098593,0.000001
156.758919,134.323945,0.000001
156.758919,149.549297,0.000001
156.758919,164.774648,0.000001
156.758919,180.000000,-0.000001
159.461486,-180.000000,0.000000
159.461486,-164.774648,0.000000
159.461486,-149.549297,0.000000
159.461486,-134.323945,0.000001
159.461486,-119.098593,0.000001
159.461486,-103.873241,0.000001
159.461486,-88.647890,0.000001
159.461486,-73.422538,0.000001
159.461486,-58.197186,0.000001
159.461486,-42.971835,0.000001
159.461486,-42.537776,0.000001
159.461486,-42.103717,0.000001
159.461486,-41.669658,0.000001
159.461486,-41.235599,0.000001
159.461486,-40.801540,0.000001
159.461486,-40.367481,0.000001
159.461486,-39.933422,0.000001
159.461486,-39.499363,0.000001
159.461486,-39.065304,0.000001
159.461486,-38.631245,0.000001
159.461486,-38.197186,0.000002
159.461486,-37.763127,0.000002
159.461486,-37.329068,0.000002
159.461486,-36.895010,0.000001
159.461486,-36.460951,0.000001
159.461486,-36.026892,0.000001
159.461486,-35.592833,0.000001
159.461486,-35.158774,0.000001
159.461486,-34.724715,0.000001
159.461486,-34.290656,0.000001
159.461486,-33.856597,0.000002
159.461486,-33.422538,0.000003
159.461486,-32.988479,0.000005
159.461486,-32.554420,0.000010
159.461486,-32.120361,0.000018
159.461486,-31.686302,0.000032
159.461486,-31.252243,0.000058
159.461486,-30.818184,0.000100
159.461486,-30.384125,0.000164
159.461486,-29.950067,0.000255
159.461486,-29.516008,0.000379
159.461486,-29.081949,0.000540
159.461486,-28.647890,0.000746
159.461486,-28.213831,0.001009
159.461486,-27.779772,0.001356
159.461486,-27.345713,0.001814
159.461486,-26.911654,0.002411
159.461486,-26.477595,0.003173
159.461486,-26.043536,0.004128
159.461486,-25.609477,0.005304
159.461486,-25.175418,0.006727
159.461486,-24.741359,0.008439
159.461486,-24.307300,0.010525
159.461486,-23.873241,0.013080
159.461486,-23.439183,0.016200
159.461486,-23.005124,0.019980
159.461486,-22.571065,0.024514
159.461486,-22.137006,0.029899
159.461486,-21.702947,0.036229
159.461486,-21.268888,0.043608
159.461486,-20.834829,0.052209
159.461486,-20.400770,0.062237
159.461486,-19.966711,0.073900
159.461486,-19.532652,0.087405
159.461486,-19.098593,0.102958
159.461486,-18.664534,0.120766
159.461486,-18.230475,0.141036
159.461486,-17.796416,0.163975
159.461486,-17.362357,0.189805
159.461486,-16.928298,0.218759
159.461486,-16.494240,0.251076
159.461486,-16.060181,0.286989
159.461486,-15.626122,0.326735
159.461486,-15.192063,0.370551
159.461486,-14.758004,0.418672
159.461486,-14.323945,0.471334
159.461486,-13.889886,0.528700
159.461486,-13.455827,0.590761
159.461486,-13.021768,0.657483
159.461486,-12.587709,0.728831
159.461486,-12.153650,0.804769
159.461486,-11.719591,0.885265
159.461486,-11.285532,0.970282
159.461486,-10.851473,1.059786
159.461486,-10.417414,1.153682
159.461486,-9.983356,1.251519
159.461486,-9.549297,1.352725
159.461486,-9.115238,1.456726
159.461486,-8.681179,1.562946
159.461486,-8.247120,1.670813
159.461486,-7.813061,1.779751
159.461486,-7.379002,1.889188
159.461486,-6.944943,1.998539
159.461486,-6.510884,2.107064
159.461486,-6.076825,2.213899
159.461486,-5.642766,2.318178
159.461486,-5.208707,2.419033
159.461486,-4.774648,2.515598
159.461486,-4.340589,2.607005
159.461486,-3.906530,2.692387
159.461486,-3.472471,2.770879
159.461486,-3.038413,2.841766
159.461486,-2.604354,2.904595
159.461486,-2.170295,2.958934
159.461486,-1.736236,3.004356
159.461486,-1.302177,3.040432
159.461486,-0.868118,3.066732
159.461486,-0.434059,3.082827
159.461486,0.000000,3.088288
159.461486,0.434059,3.082829
159.461486,0.868118,3.066736
159.461486,1.302177,3.040438
159.461486,1.736236,3.004365
159.461486,2.170295,2.958945
159.461486,2.604354,2.904608
159.461486,3.038413,2.841782
159.461486,3.472471,2.770897
159.461486,3.906530,2.692408
159.461486,4.340589,2.607028
159.461486,4.774648,2.515624
159.461486,5.208707,2.419062
159.461486,5.642766,2.318210
159.461486,6.076825,2.213933
159.461486,6.510884,2.107101
159.461486,6.944943,1.998579
159.461486,7.379002,1.889231
159.461486,7.813061,1.779797
159.461486,8.247120,1.670860
159.461486,8.681179,1.562996
159.461486,9.115238,1.456777
159.461486,9.549297,1.352779
159.461486,9.983356,1.251575
159.461486,10.417414,1.153738
159.461486,10.851473,1.059844
159.461486,11.285532,0.970340
159.461486,11.719591,0.885323
159.461486,12.153650,0.804828
159.461486,12.587709,0.728889
159.461486,13.021768,0.657541
159.461486,13.455827,0.590818
159.461486,13.889886,0.528756
159.461486,14.323945,0.471388
159.461486,14.758004,0.418725
159.461486,15.192063,0.370602
159.461486,15.626122,0.326784
159.461486,16.060181,0.287036
159.461486,16.494240,0.251120
159.461486,16.928298,0.218801
159.461486,17.362357,0.189844
159.461486,17.796416,0.164012
159.461486,18.230475,0.141070
159.461486,18.664534,0.120797
159.461486,19.098593,0.102986
159.461486,19.532652,0.087431
159.461486,19.966711,0.073923
159.461486,20.400770,0.062258
159.461486,20.834829,0.052227
159.461486,21.268888,0.043624
159.461486,21.702947,0.036243
159.461486,22.137006,0.029911
159.461486,22.571065,0.024524
159.461486,23.005124,0.019988
159.461486,23.439183,0.016207
159.461486,23.873241,0.013086
159.461486,24.307300,0.010529
159.461486,24.741359,0.008442
159.461486,25.175418,0.006730
159.461486,25.609477,0.005306
159.461486,26.043536,0.004130
159.461486,26.477595,0.003174
159.461486,26.911654,0.002412
159.461486,27.345713,0.001815
159.461486,27.779772,0.001356
159.461486,28.213831,0.001009
159.461486,28.647890,0.000746
159.461486,29.081949,0.000540
159.461486,29.516008,0.000379
159.461486,29.950067,0.000255
159.461486,30.384125,0.000164
159.461486,30.818184,0.000100
159.461486,31.252243,0.000058
159.461486,31.686302,0.000032
159.461486,32.120361,0.000018
159.461486,32.554420,0.000010
159.461486,32.988479,0.000005
159.461486,33.422538,0.000003
159.461486,33.856597,0.000002
159.461486,34.290656,0.000001
159.461486,34.724715,0.000001
159.461486,35.158774,0.000001
159.461486,35.592833,0.000001
159.461486,36.026892,0.000001
159.461486,36.460951,0.000001
159.461486,36.895010,0.000001
159.461486,37.329068,0.000002
159.461486,37.763127,0.000002
159.461486,38.197186,0.000002
159.461486,38.631245,0.000002
159.461486,39.065304,0.000001
159.461486,39.499363,0.000001
159.461486,39.933422,0.000001
159.461486,40.367481,0.000001
159.461486,40.801540,0.000001
159.461486,41.235599,0.000001
159.461486,41.669658,0.000001
159.461486,42.103717,0.000001
159.461486,42.537776,0.000001
159.461486,42.971835,0.000001
159.461486,58.197186,0.000001
159.461486,73.422538,0.000001
159.461486,88.647890,0.000001
159.461486,103.873241,0.000001
159.461486,119.098593,0.000002
159.461486,134.323945,0.000002
159.461486,149.549297,0.000002
159.461486,164.774648,0.000001
159.461486,180.000000,-0.000001
162.164054,-180.000000,0.000000
162.164054,-164.774648,0.000000
162.164054,-149.549297,0.000000
162.164054,-134.323945,0.000001
162.164054,-119.098593,0.000001
162.164054,-103.873241,0.000001
162.164054,-88.647890,0.000001
162.164054,-73.422538,0.000001
162.164054,-58.197186,0.000001
162.164054,-42.971835,0.000001
162.164054,-42.537776,0.000001
162.164054,-42.103717,0.000001
162.164054,-41.669658,0.000001
162.164054,-41.235599,0.000001
162.164054,-40.801540,0.000001
162.164054,-40.367481,0.000001
162.164054,-39.933422,0.000001
162.164054,-39.499363,0.000001
162.164054,-39.065304,0.000001
162.164054,-38.631245,0.000001
162.164054,-38.197186,0.000001
162.164054,-37.763127,0.000001
162.164054,-37.329068,0.000001
162.164054,-36.895010,0.000001
162.164054,-36.460951,0.000001
162.164054,-36.026892,0.000001
162.164054,-35.592833,0.000001
162.164054,-35.158774,0.000001
162.164054,-34.724715,0.000001
162.164054,-34.290656,0.000002
162.164054,-33.856597,0.000002
162.164054,-33.422538,0.000002
162.164054,-32.988479,0.000003
162.164054,-32.554420,0.000005
162.164054,-32.120361,0.000009
162.164054,-31.686302,0.000018
162.164054,-31.252243,0.000036
162.164054,-30.818184,0.000068
162.164054,-30.384125,0.000118
162.164054,-29.950067,0.000192
162.164054,-29.516008,0.000294
162.164054,-29.081949,0.000430
162.164054,-28.647890,0.000604
162.164054,-28.213831,0.000830
162.164054,-27.779772,0.001131
162.164054,-27.345713,0.001535
162.164054,-26.911654,0.002065
162.164054,-26.477595,0.002749
162.164054,-26.043536,0.003611
162.164054,-25.609477,0.004677
162.164054,-25.175418,0.005973
162.164054,-24.741359,0.007539
162.164054,-24.307300,0.009458
162.164054,-23.873241,0.011822
162.164054,-23.439183,0.014726
162.164054,-23.005124,0.018262
162.164054,-22.571065,0.022524
162.164054,-22.137006,0.027605
162.164054,-21.702947,0.033599
162.164054,-21.268888,0.040607
162.164054,-20.834829,0.048802
162.164054,-20.400770,0.058394
162.164054,-19.966711,0.069592
162.164054,-19.532652,0.082604
162.164054,-19.098593,0.097641
162.164054,-18.664534,0.114912
162.164054,-18.230475,0.134625
162.164054,-17.796416,0.156991
162.164054,-17.362357,0.182236
162.164054,-16.928298,0.210608
162.164054,-16.494240,0.242354
